position,title,result_id,publication_info,link,Authors,Year,google_scholar_url,page_number,keyword
17,Low trait self‐control predicts self‐handicapping,4gGh3-SqJV8J,"A Uysal, CR Knee - Journal of Personality, 2012 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-6494.2011.00715.x,"A Uysal, CR Knee",2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,3,impression management
18,The good target of personality judgments,QbU0CGIl9BoJ,"M Mignault, LJ Human - The handbook of accurate personality …, 2019 - books.google.com",https://books.google.com/books?hl=en&lr=&id=vv4hEAAAQBAJ&oi=fnd&pg=PT164&dq=%22impression+management%22&ots=E8T0dtLq_d&sig=I2BnUuWdJcIY8dLUk2DEWcmoYRw,"M Mignault, LJ Human",2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,3,impression management
19,Investigating the properties of the general factor (M) in bifactor models applied to Big Five or HEXACO data in terms of method or meaning,W0P4sUJ7LRkJ,"Z Chen, PJ Watson, M Biderman… - Imagination, Cognition …, 2016 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0276236615590587,"Z Chen, PJ Watson, M Biderman…",2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,3,impression management
0,The development and validation of a measure of character: The CIVIC,C7z_DZvB2KoJ,"V Ng, L Tay, L Kuykendall - The Journal of Positive Psychology, 2018 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1291850,"V Ng, L Tay, L Kuykendall",2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
1,The good and bad of being fair: Effects of procedural and interpersonal justice behaviors on regulatory resources.,q4qOkfvRp84J,"RE Johnson, K Lanaj, CM Barnes - Journal of Applied Psychology, 2014 - psycnet.apa.org",https://psycnet.apa.org/record/2014-02035-001,"RE Johnson, K Lanaj, CM Barnes",2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
2,The tenuous relationship between salary and satisfaction,6RbiHH8s8ycJ,"L Young, M Milner, D Edmunds, G Pentsil… - Journal of Behavioral …, 2014 - Citeseer",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1086.8391&rep=rep1&type=pdf,"L Young, M Milner, D Edmunds, G Pentsil…",2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
3,Are social desirability scales desirable? A meta‐analytic test of the validity of social desirability scales in the context of prosocial behavior,Z9AW3-sXWSoJ,"L Lanz, I Thielmann, FH Gerpott - Journal of personality, 2022 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/jopy.12662,"L Lanz, I Thielmann, FH Gerpott",2022,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
4,Cooking up a recipe for self-control: The three ingredients of self-control and its impact on impulse buying,O1_PnPIjFBsJ,"JA Roberts, C Manolis - Journal of Marketing Theory and Practice, 2012 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.2753/MTP1069-6679200204,"JA Roberts, C Manolis",2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
5,The role of social effectiveness in leadership: A critical review and lessons for sport management,arK7JlWAivEJ,"M Magnusen, PL Perrewé - Sport Management …, 2016 - journals.humankinetics.com",https://journals.humankinetics.com/view/journals/smej/10/1/article-p64.xml,"M Magnusen, PL Perrewé",2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
6,Patience as a virtue: Religious and psychological perspectives,xR4d7rmccksJ,"SA Schnitker, RA Emmons - Research in the Social Scientific Study of …, 2007 - brill.com",https://brill.com/downloadpdf/book/edcoll/9789047419648/Bej.9789004158511.i-301_012.pdf,"SA Schnitker, RA Emmons",2007,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
7,You are what you eat: How and when workplace healthy eating cultivates coworker perceptions and behaviors.,F9WOBApT9LUJ,"T Watkins, AS Patel, GE Antoine - Journal of Applied Psychology, 2021 - psycnet.apa.org",https://psycnet.apa.org/record/2021-92363-001,"T Watkins, AS Patel, GE Antoine",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
8,A theoretical model relating the dark triad of personality to the content of employees' psychological contracts,Qh8CspJ5sHwJ,"L Boey, T Vantilborgh - New Zealand Journal of Employment …, 2016 - search.informit.org",https://search.informit.org/doi/abs/10.3316/informit.070710570150466,"L Boey, T Vantilborgh",2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
9,"Minority stress, self-regulation, and executive function: An experimental investigation of gay and lesbian adults",UzdpMDP87VIJ,LA McGarrity - 2016 - search.proquest.com,https://search.proquest.com/openview/c6d458afd4c632e5433a3966c4823e1b/1?pq-origsite=gscholar&cbl=18750,LA McGarrity,2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
10,The sum of friends' and lovers' self-control scores predicts relationship quality,M79HnxBc4GYJ,"KD Vohs, C Finkenauer… - … and Personality Science, 2011 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/1948550610385710,"KD Vohs, C Finkenauer…",2011,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
11,Virtues and vices in workplace settings: The role of moral character in predicting counterproductive and citizenship behaviors,vh-HHLaBlV8J,"L Morse, TR Cohen - Handbook of virtue ethics in business and …, 2017 - researchgate.net",https://www.researchgate.net/profile/Taya-Cohen/publication/312053629_Virtues_and_Vices_in_Workplace_Settings_The_Role_of_Moral_Character_in_Predicting_Counterproductive_and_Citizenship_Behaviors/links/5ad6c1aea6fdcc293582d026/Virtues-and-Vices-in-Workplace-Settings-The-Role-of-Moral-Character-in-Predicting-Counterproductive-and-Citizenship-Behaviors.pdf,"L Morse, TR Cohen",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
12,"Self-Control as a personal resource: determining its relationships to success, perseverance, and well-being",IhJrBD5vrh8J,"TO Gordeeva, EN Osin, DD Suchkov… - Russian Education & …, 2017 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/10609393.2017.1408367,"TO Gordeeva, EN Osin, DD Suchkov…",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
13,"Satiated with belongingness? Effects of acceptance, rejection, and task framing on self-regulatory performance.",JXTmCBE25A8J,"CN DeWall, RF Baumeister, KD Vohs - Journal of personality and …, 2008 - psycnet.apa.org",https://psycnet.apa.org/buy/2008-16429-009,"CN DeWall, RF Baumeister, KD Vohs",2008,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
14,Does Higher Self-Control Predict Higher State-Orientation and Negative Self-Referential Emotions? A Mixed Methods Study.,xUZUaURMiGMJ,D Hayes - 2019 - etd.auburn.edu,http://etd.auburn.edu/handle/10415/7062,D Hayes,2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
15,The impulsive consumer: Predicting consumer behavior with implicit reaction time measures.,jc_W291J1H8J,"M Friese, W Hofmann, M Wänke - 2009 - psycnet.apa.org",https://psycnet.apa.org/record/2008-17620-016,"M Friese, W Hofmann, M Wänke",2009,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
16,Why did I eat that? Perspectives on food decision making and dietary restraint,GWy6LecRgbcJ,"MG Bublitz, LA Peracchio… - Journal of Consumer …, 2010 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/pdf/10.1016/j.jcps.2010.06.008,"MG Bublitz, LA Peracchio…",2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
17,"Religiosity and self-control: When the going gets tough, the religious get self-regulating.",I5spFOSFMOAJ,"K Watterson, RB Giesler - Psychology of Religion and Spirituality, 2012 - psycnet.apa.org",https://psycnet.apa.org/getdoi.cfm?doi=10.1037/a0027644,"K Watterson, RB Giesler",2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
18,The Restorative Effects of Smoking upon Self-Control Resources,hs5SjIoUgjYJ,BW Heckman - 2010 - search.proquest.com,https://search.proquest.com/openview/94c66517e8f6a737c8e97d7ac59d6702/1?pq-origsite=gscholar&cbl=18750,BW Heckman,2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
19,"The relationship between trait self-control, consideration for future consequence and organizational citizenship behavior among Chinese employees",hdQz2K0IGZwJ,"YJ Wang, K Dou, ZW Tang - Work, 2017 - content.iospress.com",https://content.iospress.com/articles/work/wor2622,"YJ Wang, K Dou, ZW Tang",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,4,impression management
0,When people strive for self-harming goals: Sacrificing personal health for interpersonal success.,6XDSF2mKVEQJ,"CD Rawn, KD Vohs - 2011 - psycnet.apa.org",https://psycnet.apa.org/record/2010-24692-020,"CD Rawn, KD Vohs",2011,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,5,impression management
1,"Cultural variation in the relationship between social motives, drinking, and alcohol-related problems",cNCnL6deueMJ,"N Van Doren, S Gioia, A Mortazavi, JA Soto - 2021 - psyarxiv.com",https://psyarxiv.com/wmh5s,"N Van Doren, S Gioia, A Mortazavi, JA Soto",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,5,impression management
2,Does ostracism impede Chinese tourist self-disclosure on WeChat? The perspective of social anxiety and self-construal,7efhw1OykqsJ,"X Cao, Z Luo, J Qiu, Y Liu - Journal of Hospitality and Tourism Management, 2022 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1447677022000250,"X Cao, Z Luo, J Qiu, Y Liu",2022,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,5,impression management
3,Maniac or Master? Examining How Leader Self-Control of Affective Experiences Shapes Charismatic Leadership,-_lKq6hD0MUJ,"J Sosik, JU Chun, Z Ete, M Cheong… - The Journal of …, 2020 - jcli.scholasticahq.com",https://jcli.scholasticahq.com/article/17711.pdf,"J Sosik, JU Chun, Z Ete, M Cheong…",2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,5,impression management
4,"Accommodation in romantic relationships: The role of self-construal, attachment style, commitment levels, and ego-depletion",0hDfhoBlNnkJ,F Furqan - 2010 - scholarworks.lib.csusb.edu,https://scholarworks.lib.csusb.edu/etd-project/3810/,F Furqan,2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,5,impression management
5,The self,XzU4f36gIEsJ,"C Sedikides, SJ Spencer - 2011 - taylorfrancis.com",https://www.taylorfrancis.com/books/mono/10.4324/9780203818572/self-constantine-sedikides-steven-spencer,"C Sedikides, SJ Spencer",2011,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,5,impression management
6,Stranger danger: When and why consumer dyads behave less ethically than individuals,HfyY5v0RIZUJ,"H Nikolova, C Lamberton… - Journal of Consumer …, 2018 - academic.oup.com",https://academic.oup.com/jcr/article-abstract/45/1/90/4563318,"H Nikolova, C Lamberton…",2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,5,impression management
7,Self‐control: Limited resources and extensive benefits,Ol1XMfPV_ZsJ,"J Alquist, RF Baumeister - Wiley Interdisciplinary Reviews …, 2012 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/pdf/10.1002/wcs.1173,"J Alquist, RF Baumeister",2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,5,impression management
8,Transgression as addiction: Religiosity and moral disapproval as predictors of perceived addiction to pornography,rfUInbBwUMgJ,"JB Grubbs, JJ Exline, KI Pargament, JN Hook… - Archives of Sexual …, 2015 - Springer",https://link.springer.com/article/10.1007/s10508-013-0257-z,"JB Grubbs, JJ Exline, KI Pargament, JN Hook…",2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,5,impression management
9,Self-regulation failure and health: Pathways to mental and physical illness.,pEWU1G0mnioJ,"TJ Strauman, EL Goetz - 2012 - psycnet.apa.org",https://psycnet.apa.org/record/2012-10435-012,"TJ Strauman, EL Goetz",2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,5,impression management
10,Glucose as an energy source to increase self-control in restrained eaters,gHU-RiHb4tAJ,LM Valentine - 2013 - search.proquest.com,https://search.proquest.com/openview/76d578bd422b4c269502672bd5f31d56/1?pq-origsite=gscholar&cbl=18750,LM Valentine,2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,5,impression management
11,The effects of self-control failures on risky credit card usage,QSSYwtbkUZkJ,"L Limerick, JW Peltier - Marketing Management, 2014 - mmaglobal.org",http://www.mmaglobal.org/publications/MMJ/MMJ-Issues/2014-Fall/MMJ-2014-Fall-Vol24-Issue2-Limerick-Peltier-pp149-161.pdf,"L Limerick, JW Peltier",2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,5,impression management
